symbol,price_mean,volume_mean,market_mean,range_mean,vol_ratio_mean
GOLOS,0.0913759218967922,74099.48675034867,10674030.078103207,0.022333626220362623,0.008422400876119255
GOOD,0.003928376923076923,790.6576923076923,1928718.2942307692,0.0016008115384615385,0.0024186698001710753
GOSS,0.0005264029850746269,837.820895522388,31221.328358208953,0.00017283582089552238,0.021877992906940848
GOT,0.2192170608108108,3853766.378378378,6004806.27027027,0.035988668918918915,0.2049546731640775
GPKR,0.8167993207547171,157661.0849056604,653523.3301886793,0.26900903773584905,0.2054966687221745
GRC,0.02152862873814734,119981.39897884756,8355420.19183078,0.0032411903719912474,0.008306225156153096
GRFT,0.01892781578947368,37601.51879699248,5172924.864661654,0.003084567669172932,0.006690350833159515
GRID,0.5740659131578948,20501.634210526317,21590596.389473684,0.1357341105263158,0.00045709862700417993
GRIM,0.00472152987012987,4670.119480519481,304609.1376623377,0.0026197168831168832,0.03224176102595082
GRLC,0.08376682736156352,6674.201954397394,249358.37785016285,0.038317925081433224,0.016901942258412312
GRMD,0.033516593750000004,18863.098214285714,247261.4419642857,0.011268049107142856,0.030976683873584463
GRPH,0.01664927,405.39,62394.99,0.00892977,0.004748808598842725
GRS,0.19652466035502958,1976559.224260355,13700374.325443788,0.030005187573964497,0.040533556999885305
GRWI,0.9076072158119658,11752.435897435897,993361.5192307692,0.22204816452991455,0.005898050660620637
GRX,0.48178196,173981.63466666668,0.0,0.1449392,0.0
GSC,0.03990146733668342,704384.2211055276,1845085.391959799,0.006484427135678392,0.05069658072763021
GSE,0.005550236842105263,622802.3684210526,0.0,0.0005710263157894736,0.0
GSR,0.20258105102040816,1837.5510204081634,11239.242857142857,0.08207714081632653,0.17756245382361563
GST,0.0006213333333333333,531245.717948718,0.0,0.00015648717948717948,0.0
GTC,0.08603770000000001,6621084.296969697,43756335.49090909,0.0149209,0.11931735560399187
GTM,1.1563178265306122,38762.795918367345,43036.663265306124,0.2335073571428571,0.000262631175706498
GTO,0.22361609826589599,22513685.70520231,68019375.3150289,0.03858661849710983,0.37125720493320546
GUESS,0.018903392617449666,9427.073825503356,144138.1476510067,0.00904151677852349,0.04637159802632042
GUP,0.24540622727272726,2465953.888888889,17740377.732323233,0.044588850168350166,0.10511969992704438
GUSD,1.0057347272727273,4347915.254545455,8065585.527272727,0.036809727272727286,0.08210772529751742
GVE,0.0015604453125,170830.3515625,0.0,0.0003109140625,0.0
GVT,13.678973684210527,5370010.636842106,52166649.34736842,2.174868421052632,0.09658292410741377
GXS,2.915044133843212,8610790.328871893,134063035.99235182,0.42129303441682603,0.04341176425533656
GZE,0.012443773809523809,22029.690476190477,0.0,0.002919357142857143,0.0
GZRO,0.0013121842105263157,2420.3684210526317,1611005.6842105263,0.0014740526315789473,0.004689562473198026
HAC,0.01790558934169279,108341.28213166144,4826027.871473354,0.00445776802507837,0.005576542574757711
HAL,0.0369518216175359,1762.3265306122448,185900.13605442178,0.014136613756613759,0.009933261144189253
HALLO,0.00023398285714285716,617.6076190476191,0.0,8.81752380952381e-05,0.0
HAND,1.1018867924528302e-05,349315.5471698113,396414.9433962264,2.622641509433962e-06,0.5644525860482492
HAV,0.2795974674329502,573648.9770114942,17029717.249042146,0.04214495785440613,0.0385328177839016
HAVY,1.93875e-05,15720.775,88600.3125,4.6875000000000004e-06,0.10020088531835851
HB,0.032849972222222225,67797.82407407407,1670908.25,0.008195481481481482,0.04106544670224233
HBC,0.6484785994065282,114309.41246290802,407843.91988130566,0.18386463798219585,0.02875705736145366
HBT,0.45176934683544306,9174.321518987343,6289164.75949367,0.12203452911392404,0.0013142623693688607
HBZ,0.006551274418604652,844929.9255813954,3387620.5023255814,0.0012545767441860466,0.22215674566055052
HC,8.622675400890868,37495136.11804009,333054621.6414254,1.3752103496659243,0.1212034290813668
HDAC,0.049128446280991736,345458.4049586777,0.0,0.006195438016528925,0.0
HEAT,0.20846180229885058,8057.470114942529,5741807.608045977,0.06308753793103448,0.0008953587143942108
HELP,0.05990472727272727,11010.227272727272,188427.56818181818,0.02599,0.08427664288627591
HER,0.008314906735751295,139112.52331606217,4179160.756476684,0.0015572538860103627,0.033063438176486055
HERO,175.01160123387098,10940.35685483871,835323.3387096775,21.606494731854838,0.013704496213635934
HGT,0.02676726570048309,355722.693236715,6936396.8647342995,0.00936563768115942,0.040000237283315906
HIRE,0.031365629921259845,13729.393700787401,897319.6850393701,0.007551622047244094,0.00411795281772498
HIT,0.0003213490566037736,951425.2547169811,0.0,3.456603773584906e-05,0.0
HKN,2.0012531739130432,81152.43167701863,8478668.161490683,0.39579100621118013,0.007273394122438021
HLC,0.1052181875,641071.1842105263,1250893.8651315789,0.022259434210526313,0.0031227546774908956
HLM,0.3807448604651163,9652.023255813954,2748241.3720930233,0.08391072093023255,0.0017474952017336566
HMC,0.02460202024291498,378971.0182186235,5375043.876518219,0.004757931174089069,1.7281751768357865
HMQ,0.14080196302816902,1664736.045774648,22726965.92253521,0.025554042253521127,0.03706458477571852
HNC,0.007131011258955988,2230.3582395087,289097.29375639715,0.003479300921187308,0.01806744376201512
HNDC,3.536111111111111e-05,393.6666666666667,0.0,1.3388888888888888e-05,0.0
HODL,0.005788659898477158,1072.3329949238578,317408.89847715735,0.001954689340101523,0.002583300230530675
HOLD,0.0018263240740740742,87484.74074074074,364159.10185185185,0.0003566851851851852,0.03538455867257051
HONEY,0.42033346290322576,1038.6580645161291,114953.28387096775,0.22794229193548385,0.011521562537607447
HORSE,0.0434621661341853,23996.009584664538,4135314.71884984,0.01187902555910543,0.002656849971538398
HORUS,0.013455235772357724,7637.739837398374,6178972.1707317075,0.003925032520325203,0.00028778249104537265
HOT,0.023044321656050956,3476595.7675159234,78919817.57643312,0.005409187898089172,0.03787318992430829
HPB,2.696670076923077,6257208.803076923,68220802.35384615,0.3985517538461538,0.08993455348562333
HPC,0.13028799323181048,30092.75972927242,1914354.0152284263,0.044479549915397626,0.022750964427141713
HPY,0.023723966049382716,1371911.6975308643,0.0,0.004712891975308642,0.0
HQT,0.023425666666666668,499312.6666666667,0.0,0.002393999999999999,0.0
HQX,0.02359152059925094,446119.42696629214,2355136.179775281,0.004822397003745318,0.3028451614803659
HRC,0.09778514049586776,4459.975206611571,0.0,0.03020601652892562,0.0
HSC,0.0006858111888111888,204057.44755244756,1183694.9090909092,8.621678321678322e-05,0.0006424700803314533
HSN,4.967213114754099e-06,4342.836065573771,0.0,1.3934426229508198e-06,0.0
HST,0.7155428900523559,205933.85863874346,22577977.46858639,0.17200571465968587,0.008677879602877706
HT,2.4550511945392492,59797092.67235495,99064480.18771331,0.211740614334471,0.2135995529377988
HTH,0.0002016548672566372,672.0973451327434,59579.06194690266,6.190265486725665e-05,0.010175413984611564
HTML,0.0006597774480712167,462931.57270029676,29361184.388724037,0.00018481305637982196,0.004683928846473003
HUC,0.06255319001148106,33016.1831228473,913983.7324913891,0.014493832376578647,0.020180739034562935
HUM,0.00020622727272727275,87585.27272727272,1186348.7272727273,3.3409090909090915e-05,0.0018826386676624915
HUR,0.015753397727272727,116933.82386363637,1787864.4488636365,0.005008710227272727,0.0648086052941169
HUSH,1.3270346008230454,66206.34979423869,3241425.8353909464,0.34488299588477367,0.018868824946313378
HUZU,0.20782183673469387,1947.9795918367347,241031.5918367347,0.04128702040816327,0.005047594976954111
HVCO,0.042785131487889275,4337.81199538639,63867.94232987313,0.013913692041522492,0.019606685302138452
HVN,0.05873532062780269,224531.033632287,21903827.668161433,0.01207657399103139,0.00883470030302791
HWC,3.563578612535612,260482.5413105413,5156316.760683761,0.9674381737891737,0.08309952546286559
HXX,1.5094734341534009,55986.68596237337,2480923.986975398,0.3542945412445731,0.024771001200065777
HYB,0.018118666666666665,3876.3981481481483,0.0,0.0032104814814814817,0.0
HYC,0.027034375,4142277.776785714,0.0,0.003372580357142857,0.0
HYDRO,0.004324222748815166,835550.4549763033,12610777.668246446,0.0008696018957345972,0.06263076485304851
HYP,0.0018186346886912327,4859.970139771283,1222552.0673443456,0.0007691797966963152,0.007337412558805127
I0C,0.023258059617547806,459.3076490438695,485160.08155230596,0.014121841957255342,0.0007902333889899896
IBANK,0.003349452459016393,92.9983606557377,15151.085245901639,0.0006374180327868852,0.00576378766876674
IBTC,0.008723358024691359,4581.858024691358,62871.2962962963,0.008315135802469136,0.007003530819292795
IC,4.425223272727273,19555.137931034482,1043995.5423197492,1.4544492946708463,0.005888804617169551
ICN,1.1305877117572694,1384317.0214917825,106592224.88495575,0.18165089254108724,0.010535358395164895
ICNQ,0.29077218,30545.5,0.0,0.08547768,0.0
ICOB,0.0009678761609907121,4640.461300309597,101085.95665634675,0.00034674613003095973,0.028760656109742128
ICON,0.06494565950920245,1010.0536809815951,38389.67944785276,0.022119411042944785,0.013125542067176027
ICOO,2.806027003533569,1951.9929328621909,1289868.9199057715,0.6398514358068316,0.0013911472553919141
ICR,0.3144773684210526,75862.19298245614,173774.0701754386,0.08423623684210527,0.010288651218394453
ICX,1.6100803613707164,26560896.79127726,516220961.86292833,0.22942291900311526,0.044844986625066335
IDH,0.045365664516129035,131838.88709677418,15218319.725806452,0.01012706129032258,0.009933369187637047
IDOL,7.094214876033058e-05,7504.842975206611,0.0,2.9173553719008267e-05,0.0
IDT,0.03423186468646865,728231.1089108911,0.0,0.005747861386138614,0.0
IDXM,2479.1371656050956,15737.691082802548,2698567.353503185,425.41073248407645,0.0019442721500067348
IETH,0.0265041328320802,12818.593984962406,473229.51378446113,0.01037398245614035,0.0115468408841413
IFC,3.534473056994819e-05,207295.91450777202,1668303.0015544042,9.06259067357513e-06,0.024839382392236486
IFLT,3.612372634643377e-05,2448.995633187773,946335.7423580786,2.6077147016011647e-05,0.001804005655368207
IFOOD,0.002134232142857143,17966.446428571428,4845191.107142857,0.0004075714285714286,0.0035820260661951113
IFP,0.003107962962962963,150.5185185185185,0.0,0.0017018981481481481,0.0
IFT,0.04926698101265823,62401.99578059072,8946413.41772152,0.011758004219409281,0.0041659419116678005
IG,0.00017298230088495578,511143.8672566372,292462.57522123895,6.108849557522124e-05,1.3521573654118735
IGNIS,0.4786189147727273,3232916.085227273,59788696.25284091,0.32247286647727275,0.028170562206430657
IHF,0.037003986486486486,6809.378378378378,0.0,0.008804891891891892,0.0
IHT,0.073187200729927,4347712.748175182,31537322.937956203,0.01143136496350365,0.11448458094977947
IIC,0.0020097286432160803,1049919.3417085428,0.0,0.0003327185929648241,0.0
ILC,0.072978,51078.666666666664,0.0,0.02410166666666667,0.0
IMP,0.057852822784810125,15194.784810126583,19950.392405063292,0.027677759493670885,0.6844148989756484
IMS,0.013986950338600451,1129.9379232505644,75032.92325056433,0.0060936512415349885,0.010883357533646408
IMT,0.001160108695652174,137261.45652173914,6351622.673913044,0.00020117391304347827,0.01650481794157079
IMX,0.0009232543252595156,1806.9325259515572,101326.37024221453,0.0002755795847750865,0.012045305732658685
INB,0.3263050877192982,8392228.97368421,17690864.289473683,0.03345652631578947,0.12514569915919238
INC,0.11061441708542713,561910.5979899497,0.0,0.01810130150753769,0.0
INCNT,0.20580430886426593,119629.48614958448,8478948.361495845,0.0346621648199446,0.013333824572238312
INCO,0.00678121568627451,7539.235294117647,0.0,0.0018139019607843136,0.0
INCX,0.004739083333333334,278554.9583333333,0.0,0.0005720083333333333,0.0
IND,0.07480794736842106,150727.58352402746,2881094.9725400456,0.011754162471395883,0.04654673263226086
INDI,0.013915232081911262,4843.525597269625,0.0,0.004132706484641638,0.0
INFX,0.22343509854327334,36293.176520994,367385.0239931448,0.06251,0.054210396552831656
ING,0.07307396655518394,50430.692307692305,2755947.6153846155,0.013758444816053513,0.03495260063852762
INK,0.13358250410958902,18668414.405479454,59462874.89041096,0.02406658082191781,0.2272616852147755
INN,1.8965382428940567,51620.813953488374,2898025.1705426355,0.48586794315245485,0.01122152140752835
INO,0.39335077586206896,579472.6379310344,2267207.172413793,0.020768525862068964,0.05042311008996199
INS,1.2437336335403728,5490654.267080746,33397580.232919253,0.2144292391304348,0.14110697503515698
INSN,0.06981404804270462,10139.386120996442,1130220.4928825623,0.022366781138790034,0.005052045470555868
INSTAR,0.03292245955882353,445926.2794117647,3618415.7279411764,0.00605964705882353,0.11470626520460443
INSUR,0.0009443266331658291,485143.7587939699,0.0,0.0001331959798994975,0.0
INT,0.16871650156739812,4689166.768025079,28293025.238244515,0.02962024451410658,0.1318734973400099
INV,0.03354676439790576,26022.50785340314,1225748.3612565445,0.010881602094240838,0.008396922830188917
INVE,0.010597652173913043,216997.95652173914,533591.1304347826,0.0013181739130434785,0.17364627917201503
INXT,6.362147971360382,27194.863961813844,4005943.477326969,2.017183770883055,0.007536154967180942
IOC,0.6409510847564832,66032.61416824795,10547898.26565465,0.11927501581277673,0.006746466099027778
IOG,0.3479311,142196.88571428572,7336059.657142857,0.03631131428571429,0.014629590576168283
ION,1.0535705847554038,845444.5403868032,19482583.71672355,0.19248990102389077,0.0129241177388149
IONC,0.005225571428571428,51996.4,123459.02857142857,0.0007195142857142858,0.05304711553514222
IOP,2.5928774569083446,810798.512995896,3941483.974008208,0.6637779357045144,0.09369856216268048
IOST,0.02721391746031746,36128066.02857143,213277064.95238096,0.0037095587301587303,0.13181548751663683
IOTX,0.020235179894179896,4730545.677248677,23644384.43915344,0.0027081375661375663,0.12844121302717962
IOV,0.0026371916666666664,173413.06666666668,0.0,0.0004278333333333333,0.0
IPC,0.4829456496815287,1581303.9936305732,0.0,0.07558766560509554,0.0
IPL,0.053626958730158734,368130.77777777775,7283304.844444444,0.010164120634920634,0.10956244894076275
IPSX,0.004107818548387097,458061.43951612903,3122685.7419354836,0.000610758064516129,0.11726292327889604
IQ,0.01425105,1435308.4857142856,15663463.228571428,0.00240885,0.008022703268966206
IQN,0.1834813432835821,1873.5820895522388,301314.37313432834,0.01389231343283582,0.002614777942475877
IQT,0.11443038940092166,649630.8087557603,0.0,0.060713997695852534,0.0
IRD,0.01845825,4334.318181818182,242949.63636363635,0.005344590909090909,0.013462279725380749
IRL,0.0036188647581441263,1312.5755182625865,55758.00691016782,0.0012053287265547878,0.0007471092688944369
ISR,0.029560302325581395,6839.581395348837,179868.37209302327,0.005795674418604651,1.8765904079185176e-06
ITC,1.1534808084507042,8466779.664788732,49721195.51267605,0.2296711943661972,0.1475551582172585
ITI,17.41246453900709,18776.507092198583,549609.6134751773,6.1564007092198585,0.0324942517267183
ITL,2.5571428571428572e-05,10989.833333333334,76479.40476190476,5.6190476190476185e-06,0.1313532360801722
ITT,0.12214866246851384,3525.11838790932,1129783.3677581863,0.05346200251889169,0.00519489291355441
ITZ,0.060622612244897955,3006.064139941691,75480.71428571429,0.02747874344023324,0.017516876901280013
IVY,0.041878797814207655,86387.71038251366,6853564.076502732,0.009741136612021858,0.008512026841591571
IXC,0.05387529551315111,1347.0598246518823,1100088.8968540486,0.0131953491490459,0.0015192354098493028
IXE,0.01466034090909091,605573.9090909091,270953.8181818182,0.007176886363636364,1.8234767317175218
IXT,0.4317963584521385,269557.05091649696,15447651.454175152,0.09738686150712832,0.01596114148919425
J,0.06915119505851756,498.36605981794537,174925.57022106633,0.030122375162548762,0.0022918386374201666
J8T,0.009377183520599252,66019.05992509364,3304076.842696629,0.0015485056179775282,0.02990129729277601
JC,9.424742268041237e-05,17406.453608247422,1520288.4639175257,5.444209621993127e-05,0.017762919070028915
JET,0.12419713078470825,15564.808853118713,585315.9034205232,0.05972724748490946,0.04114972085765842
JEW,0.009851412969283277,6171.146757679181,466609.4129692833,0.0032605392491467577,0.0021944342435184986
JIN,0.010848169376693766,257.86449864498644,107561.39159891599,0.003419111111111111,0.003927365182610278
JIYO,0.059855990415335465,25054.961661341855,1011063.1565495208,0.026919421725239617,0.00518978532492667
JIYOX,0.002242549019607843,120.94117647058823,14896.019607843138,0.0007363725490196078,0.0017329507471361039
JNT,0.22937935906040266,1676718.5805369127,34116147.97651007,0.02763025167785235,0.0321266584247534
JOINT,0.0029862972972972976,26693.702702702703,22916.108108108107,0.001344256756756757,0.11254076072776956
JOT,0.08427957142857143,21198.766917293233,673105.4135338346,0.018149593984962405,0.02619847534172186
JS,0.007225115384615385,317.50824175824175,57541.755494505494,0.0036872335164835164,0.0048580974251259505
JSE,0.0026776511627906977,4845.6511627906975,1055841.9302325582,0.0006442093023255814,0.003432879288411962
KAN,0.004756983739837398,1256853.0081300812,7798962.284552845,0.0003686341463414634,0.05713826478583318
KARMA,0.0011699017857142858,3054.75,977122.9821428572,0.00022303571428571427,0.000106615950828006
KB3,0.04165780025125629,54307.736180904525,2784612.969849246,0.028069976130653266,0.1076505591175879
KBC,0.011460204081632654,241349.38095238095,0.0,0.001694265306122449,0.0
KBR,0.01284307627118644,194994.02824858757,564479.5508474576,0.005159734463276836,0.1044355142271817
KCASH,0.0861832049689441,2901727.9409937887,144912.86645962732,0.011613574534161489,0.005871493926803469
KCS,2.694587123737374,1585496.366161616,238321701.30050504,0.40508427272727277,0.005682113383914084
KED,0.011041584905660377,839.9742710120069,173619.36878216124,0.003453710120068611,0.004571015105202235
KEK,0.10648486099585061,4577.522821576764,1120268.9460580912,0.01881804356846473,0.0035613803050443572
KEY,0.011064990506329114,3852438.2151898732,20633106.54113924,0.0019303860759493673,0.14346686503874265
KICK,0.05672507582938389,1182745.7156398103,23697127.981042653,0.010792511848341232,0.046196349634095114
KIN,0.00016787179487179487,754317.3146853147,126930622.75291376,3.4463869463869464e-05,0.0059336656351754915
KIND,0.042841268907563027,2285.8655462184875,881443.3781512605,0.01489589075630252,0.0012450377464765724
KLKS,0.04235294214876033,14261.305785123966,494869.36363636365,0.008616768595041322,0.030606426478903336
KLN,2.1102870398126465,158179.13348946135,1268907.4145199063,0.20485153395784542,0.05352878570302544
KMD,2.1807903815987935,3182223.5460030166,226346466.4856712,0.3313241070889894,0.009855850369408664
KNC,4.624771807251909,8561772.215648854,154070964.16793892,1.9062578893129771,0.05356461438831294
KNDC,0.00013238666666666668,5743.806666666666,707507.88,4.4433333333333334e-05,0.004328289942452552
KNOW,0.02052426530612245,1285903.969387755,0.0,0.0021505816326530614,0.0
KNT,0.008315439655172414,404318.5948275862,2153974.4655172415,0.0013869741379310345,0.13736903666999523
KOBO,0.017222344479004666,695.3258164852255,424877.0917573873,0.007583458009331259,0.002882801756131626
KORE,0.9644728785900782,201485.07375979112,1932536.0809399479,0.19159815143603134,0.035806447997421297
